Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45500.00,-,-,-,2286.45,-,1239.55,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45600.00,-,-,-,2359.20,-,1300.95,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,50500.00,-,-,-,6732.60,-,5567.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41000.00,22.00,22.00,20.00,21.35,21.55,21.35,20.00,205.11,0.11,500.00,425.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43500.00,165.05,174.30,115.00,121.40,120.35,121.40,1365.00,14889.97,45.59,21225.00,10575.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45700.00,-,-,-,2434.85,-,1364.00,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41100.00,-,-,-,291.55,-,37.45,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41200.00,-,-,-,108.10,108.10,42.10,-,-,-,400.00,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43600.00,-,-,-,1125.45,-,393.75,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45800.00,-,-,-,2509.85,-,1428.65,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,45900.00,-,-,-,2585.85,-,1494.80,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41300.00,-,-,-,331.80,-,47.20,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43700.00,201.80,215.65,146.00,157.70,157.95,157.70,111.00,1217.21,4.54,2425.00,750.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,43800.00,219.65,235.15,164.95,168.15,185.50,168.15,183.00,2012.54,8.69,2750.00,975.00,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,46000.00,-,-,-,2660.80,-,1562.50,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41400.00,-,-,-,353.40,-,52.85,-,-,-,-,-,-
BANKNIFTY,30-Jun-2023,20-Jul-2023,PE,41500.00,-,-,-,376.05,-,59.00,-,-,-,-,-,-
